id_dataset;short_name;id_subset;status;type_of_correction;last_processing_date;total_length;total_depth;percentage_csdim;number_connected_components;number_nodes;number_edges;mean_degree;min_degree;max_degree;cv_degree;number_cycles;mean_length;cv_length;length_entropy;orientation_3d_entropy;aspl;cpd;correlation_vertex_degree;country;latitude;longitude;altitude;license;citation;thanks
019;Loser;005;clean;semi-automatic correction;11 Nov 2025;7095;460.09;10;1;1289;1307;2.12;1.0;17.0;0.509;19;23.04;1.14;0.4;0.926;23.17;0.433;-0.324;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;006;clean;semi-automatic correction;11 Nov 2025;6169;484.69;38;1;1028;1054;2.22;1.0;17.0;0.471;27;24.68;1.32;0.38;0.934;17.26;0.458;-0.222;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;007;clean;semi-automatic correction;11 Nov 2025;4707;450.48;24;1;891;903;2.15;1.0;17.0;0.481;13;30.37;1.47;0.39;0.914;12.9;0.584;-0.287;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;008;clean;semi-automatic correction;11 Nov 2025;4214;297.01;0;1;665;684;2.13;1.0;17.0;0.597;20;14.05;0.88;0.62;0.917;16.74;0.393;-0.247;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;009;clean;semi-automatic correction;11 Nov 2025;3031;283.8;0;1;637;641;2.05;1.0;17.0;0.533;5;17.03;1.18;0.32;0.939;13.32;0.458;-0.324;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;010;clean;semi-automatic correction;11 Nov 2025;2774;297.25;5;1;539;544;2.07;1.0;17.0;0.593;6;19.14;1.02;0.67;0.841;10.06;0.468;-0.38;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;011;clean;semi-automatic correction;11 Nov 2025;3086;106.18;0;1;524;528;2.07;1.0;17.0;0.499;5;27.81;0.91;0.65;0.905;10.81;0.519;-0.349;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;012;clean;semi-automatic correction;11 Nov 2025;4085;336.21;0;1;474;488;2.17;1.0;17.0;0.5;15;22.82;1.5;0.37;0.907;13.0;0.541;-0.256;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;013;clean;semi-automatic correction;11 Nov 2025;2928;421.99;0;1;376;376;2.0;1.0;17.0;0.586;1;41.24;1.12;0.61;0.873;8.39;0.523;-0.326;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;014;clean;semi-automatic correction;11 Nov 2025;1583;156.59;0;1;322;323;2.03;1.0;17.0;0.503;2;23.29;0.94;0.72;0.841;8.34;0.489;-0.311;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;015;clean;semi-automatic correction;11 Nov 2025;1424;112.04;96;1;262;263;2.06;1.0;17.0;0.513;2;39.57;0.89;0.76;0.852;5.64;0.499;-0.277;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;016;clean;semi-automatic correction;11 Nov 2025;1887;94.76;0;1;258;262;2.1;1.0;17.0;0.588;5;22.48;0.86;0.73;0.866;7.3;0.482;-0.276;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;017;clean;semi-automatic correction;11 Nov 2025;1566;140.03;0;1;247;250;2.07;1.0;17.0;0.54;4;18.43;0.73;0.81;0.868;8.36;0.582;-0.333;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;018;clean;semi-automatic correction;11 Nov 2025;1175;292.28;0;1;244;248;2.25;1.0;17.0;0.465;5;34.59;1.22;0.59;0.766;6.22;0.354;-0.322;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;019;clean;semi-automatic correction;11 Nov 2025;1290;118.76;0;1;232;232;2.0;1.0;17.0;0.554;1;23.05;1.04;0.64;0.85;8.1;0.467;-0.45;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;020;clean;semi-automatic correction;11 Nov 2025;1194;78.8;0;1;199;198;1.94;1.0;17.0;0.521;0;34.12;1.04;0.72;0.838;5.7;0.52;-0.373;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;021;clean;semi-automatic correction;11 Nov 2025;1245;401.72;0;1;188;190;2.1;1.0;17.0;0.509;3;31.95;2.41;0.19;0.688;7.25;0.41;-0.398;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;022;clean;semi-automatic correction;11 Nov 2025;898;139.73;0;1;168;170;2.09;1.0;17.0;0.579;3;18.72;0.93;0.73;0.824;5.74;0.477;-0.355;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;023;clean;semi-automatic correction;11 Nov 2025;971;114.61;0;1;156;155;1.93;1.0;17.0;0.527;0;35.99;0.67;0.88;0.814;4.79;0.52;-0.385;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;024;clean;semi-automatic correction;11 Nov 2025;1016;192.55;0;1;154;158;2.21;1.0;17.0;0.472;5;25.42;1.22;0.51;0.834;6.34;0.403;-0.376;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;025;clean;semi-automatic correction;11 Nov 2025;1516;307.69;0;1;154;153;1.95;1.0;17.0;0.735;0;40.99;0.71;0.84;0.721;5.26;0.556;-0.345;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;026;clean;semi-automatic correction;11 Nov 2025;571;40.41;11;1;136;137;2.04;1.0;17.0;0.517;2;10.59;1.21;0.54;0.761;8.2;0.491;-0.466;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;027;clean;semi-automatic correction;11 Nov 2025;794;77.27;0;1;119;121;2.09;1.0;17.0;0.513;3;17.27;1.09;0.57;0.805;7.02;0.528;-0.312;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;028;clean;semi-automatic correction;11 Nov 2025;1182;225.91;88;1;109;108;1.91;1.0;17.0;0.566;0;53.76;0.93;0.8;0.773;4.17;0.553;-0.422;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;029;clean;semi-automatic correction;11 Nov 2025;509;103.36;0;1;99;98;1.9;1.0;17.0;0.637;0;26.82;0.7;0.8;0.729;3.79;0.588;-0.337;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;031;clean;semi-automatic correction;11 Nov 2025;556;50.39;0;1;97;98;2.05;1.0;17.0;0.547;2;12.94;0.86;0.64;0.722;6.36;0.494;-0.366;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;032;clean;semi-automatic correction;11 Nov 2025;771;372.18;0;1;95;95;2.0;1.0;17.0;0.51;1;29.69;1.48;0.46;0.568;5.15;0.399;-0.333;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;033;clean;semi-automatic correction;11 Nov 2025;614;156.08;0;1;93;92;1.9;1.0;17.0;0.573;0;30.72;1.12;0.74;0.742;4.21;0.491;-0.429;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;036;clean;semi-automatic correction;11 Nov 2025;567;108.81;0;1;69;69;2.0;1.0;17.0;0.619;1;18.31;1.08;0.64;0.685;5.53;0.437;-0.593;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;039;clean;semi-automatic correction;11 Nov 2025;549;353.73;0;1;58;57;1.0;1.0;17.0;0.0;0;549.65;0.0;0.0;0.434;1.0;0.0;1.0;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
019;Loser;180;clean;semi-automatic correction;11 Nov 2025;533;425.0;0;1;6;5;1.0;1.0;17.0;0.0;0;533.11;0.0;0.0;0.238;1.0;0.0;1.0;Austria;47.7015;13.7723;;TBD;CUCC. (2024). Loser Plateau cave survey [Dataset, Survex]. Cambridge University Caving Club. https://expo.survex.com/;
020;Vanoise;001;clean;manual correction;11 Nov 2025;2063;135.0;85;1;471;484;2.28;1.0;4.0;0.419;14;21.5;1.09;0.62;0.884;12.37;0.403;-0.312;France;45.3748;6.768;;CC BY-NC-SA 4.0;Continent 8, Kern, M., & Caihol, T. (2025). Base de données topographiques de la synthèse des gouffres des domes de la Vanoise, Pralognan la Vanoise, Savoie (73) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Dehautenbas/Vanoise-Therion;
021;Glacier;000;clean;manual correction;11 Nov 2025;4411;230.47;100;1;900;939;2.38;1.0;4.0;0.428;40;18.85;0.82;0.56;0.885;10.51;0.412;-0.179;Switzerland;46.43818;6.9883;1802;CC BY-NC-SA 4.0;;
022;CombeBryon;000;clean;manual correction;11 Nov 2025;4198;644.16;99;1;606;615;2.27;1.0;4.0;0.431;10;59.13;1.21;0.58;0.806;8.87;0.499;-0.244;Switzerland;46.3719;7.022;1711;CC BY-NC-SA 4.0;;
024;Lajoux;000;clean;no correction;11 Nov 2025;1305;220.16;95;1;327;326;1.97;1.0;4.0;0.55;0;22.51;1.19;0.61;0.744;7.43;0.571;-0.251;Switzerland;47.2844;7.1492;971;CC BY-NC-SA 4.0;SCJ. (2024). Relevé topographiques [Dataset]. Spéléo-Club Jura. https://speleoclubjura.com/index.php/scj;
027;CreuxDEntier;000;clean;manual correction;11 Nov 2025;1397;151.84;100;1;282;286;2.15;1.0;5.0;0.547;5;24.96;0.64;0.83;0.72;5.97;0.293;-0.162;Switzerland;47.2794;7.185;935;CC BY-NC-SA 4.0;SCJ. (2024). Relevé topographiques [Dataset]. Spéléo-Club Jura. https://speleoclubjura.com/index.php/scj;
028;NarinesBoeuf;000;clean;manual correction;11 Nov 2025;700;116.72;97;1;132;133;2.06;1.0;4.0;0.499;2;20.61;0.68;0.89;0.704;5.97;0.41;-0.315;Switzerland;47.2499;7.1739;954;CC BY-NC-SA 4.0;SCJ. (2024). Relevé topographiques [Dataset]. Spéléo-Club Jura. https://speleoclubjura.com/index.php/scj;
029;RougeEau;000;clean;no correction;11 Nov 2025;655;131.06;98;1;138;137;1.94;1.0;3.0;0.522;0;19.85;1.22;0.66;0.705;6.02;0.492;-0.375;Switzerland;47.2516;7.1838;137;CC BY-NC-SA 4.0;SCJ. (2024). Relevé topographiques [Dataset]. Spéléo-Club Jura. https://speleoclubjura.com/index.php/scj;
031;DYO;000;clean;manual correction;11 Nov 2025;16385;123.46;0;1;2133;2143;2.02;1.0;14.0;0.945;11;13.68;1.36;0.11;0.761;47.01;0.55;-0.455;UK;51.830165;-3.686333;225;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
032;FermanagAndCavan;000;ready for cleaning;manual correction;11 Nov 2025;1231;65.09;83;1;278;280;2.06;1.0;5.0;0.596;3;17.6;0.98;0.72;0.834;7.92;0.579;-0.213;Ireland;54.2083;-7.7482;300;TBD;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
033;WestKingsdale;001;clean;semi-automatic correction;11 Nov 2025;8108;92.8;2;1;1198;1210;2.17;1.0;5.0;0.532;13;53.7;1.82;0.41;0.745;10.87;0.688;-0.285;UK;54.1839;-2.4675;252.81;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
033;WestKingsdale;003;clean;semi-automatic correction;11 Nov 2025;829;68.38;0;1;209;208;1.91;1.0;5.0;0.629;0;37.71;1.76;0.46;0.708;4.53;0.422;-0.48;UK;54.1839;-2.4675;252.81;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
033;WestKingsdale;004;clean;semi-automatic correction;11 Nov 2025;1376;123.36;0;1;169;168;1.86;1.0;5.0;0.696;0;105.89;2.11;0.3;0.72;2.87;0.688;-0.345;UK;54.1839;-2.4675;252.81;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
033;WestKingsdale;006;clean;semi-automatic correction;11 Nov 2025;710;18.98;0;1;134;134;2.0;1.0;5.0;0.488;1;35.53;1.57;0.51;0.649;4.83;0.453;-0.424;UK;54.1839;-2.4675;252.81;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
035;EastKingsdale;001;clean;no correction;11 Nov 2025;539;105.64;0;1;151;150;1.88;1.0;4.0;0.59;0;33.74;1.36;0.62;0.747;3.5;0.584;-0.333;UK;54.1811;-2.46114;292;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
036;ShkembejtJames;001;clean;semi-automatic correction;11 Nov 2025;700;435.26;0;1;99;98;1.67;1.0;4.0;0.62;0;140.03;1.48;0.58;0.725;1.93;0.56;-0.667;Albania;42.504;19.7439;1810;TBD;;
036;ShkembejtJames;002;clean;semi-automatic correction;11 Nov 2025;571;206.21;0;1;95;94;1.71;1.0;4.0;0.731;0;95.3;0.74;0.58;0.67;2.0;0.7;-0.714;Albania;42.504;19.7439;1810;TBD;;
036;ShkembejtJames;004;clean;semi-automatic correction;11 Nov 2025;617;282.54;0;1;74;73;1.5;1.0;4.0;0.667;0;205.79;0.88;0.48;0.682;1.5;1.0;-1.0;Albania;42.504;19.7439;1810;TBD;;
037;FountainsFell;001;clean;semi-automatic correction;11 Nov 2025;1154;100.12;0;1;391;393;2.07;1.0;5.0;0.528;3;20.62;1.67;0.48;0.808;8.32;0.459;-0.365;UK;54.137652;-2.234087;;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
037;FountainsFell;002;clean;semi-automatic correction;11 Nov 2025;3766;44.12;0;1;349;348;1.96;1.0;5.0;0.534;0;85.61;1.37;0.54;0.68;7.89;0.392;-0.333;UK;54.137652;-2.234087;;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
037;FountainsFell;003;clean;semi-automatic correction;11 Nov 2025;952;160.1;0;1;255;255;2.0;1.0;5.0;0.483;1;68.01;0.96;0.64;0.572;3.95;0.415;-0.463;UK;54.137652;-2.234087;;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
037;FountainsFell;004;clean;semi-automatic correction;11 Nov 2025;1089;165.28;0;1;234;236;2.06;1.0;5.0;0.627;3;14.72;1.82;0.35;0.78;9.44;0.459;-0.487;UK;54.137652;-2.234087;;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
037;FountainsFell;005;clean;semi-automatic correction;11 Nov 2025;614;131.02;0;1;119;118;1.83;1.0;5.0;0.562;0;55.86;1.64;0.45;0.522;2.92;0.564;-0.467;UK;54.137652;-2.234087;;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
038;Ingleborough;001;clean;semi-automatic correction;11 Nov 2025;4788;51.31;0;1;705;705;2.0;1.0;4.0;0.511;1;199.53;1.01;0.78;0.714;4.5;0.473;-0.333;UK;54.146915;-2.41319;415;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
038;Ingleborough;002;clean;semi-automatic correction;11 Nov 2025;1053;18.44;74;1;184;183;1.82;1.0;4.0;0.642;0;105.31;2.16;0.28;0.667;2.76;0.493;-0.63;UK;54.146915;-2.41319;415;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
040;Nidderdale;001;clean;manual correction;11 Nov 2025;4935;90.54;86;1;881;898;2.23;1.0;4.0;0.446;18;31.64;1.4;0.35;0.823;13.11;0.45;-0.252;UK;54.1807;-1.8486;237;CC BY-NC-SA 4.0;;
041;ThreeCounties;001;clean;semi-automatic correction;11 Nov 2025;46804;158.5;0;1;9567;9704;2.16;1.0;7.0;0.541;138;25.52;1.57;0.14;0.822;34.24;0.5;-0.236;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;002;clean;semi-automatic correction;11 Nov 2025;15721;167.98;0;1;2871;2897;2.1;1.0;7.0;0.519;27;30.41;1.45;0.39;0.839;20.41;0.533;-0.283;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;003;clean;semi-automatic correction;11 Nov 2025;12871;141.72;0;1;2833;2865;2.14;1.0;7.0;0.494;33;27.04;1.56;0.29;0.859;26.31;0.569;-0.292;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;004;clean;semi-automatic correction;11 Nov 2025;2225;97.98;0;1;382;387;2.1;1.0;7.0;0.502;6;22.71;2.26;0.2;0.833;11.11;0.561;-0.275;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;005;clean;semi-automatic correction;11 Nov 2025;1436;31.89;0;1;380;385;2.16;1.0;7.0;0.475;6;22.1;1.39;0.53;0.765;7.17;0.42;-0.376;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;006;clean;semi-automatic correction;11 Nov 2025;1519;132.65;0;1;375;387;2.27;1.0;7.0;0.487;13;15.51;1.07;0.57;0.84;9.6;0.375;-0.072;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;007;clean;semi-automatic correction;11 Nov 2025;1251;115.46;0;1;297;301;2.1;1.0;7.0;0.543;5;15.45;1.31;0.46;0.829;9.43;0.494;-0.177;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;008;clean;semi-automatic correction;11 Nov 2025;986;96.3;0;1;276;277;2.04;1.0;7.0;0.58;2;17.01;0.9;0.83;0.845;7.08;0.515;-0.394;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;009;clean;semi-automatic correction;11 Nov 2025;1109;123.91;0;1;261;261;2.0;1.0;7.0;0.577;1;17.33;1.27;0.55;0.67;8.71;0.452;-0.392;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;010;clean;semi-automatic correction;11 Nov 2025;1828;177.29;0;1;201;203;2.1;1.0;7.0;0.509;3;45.72;2.45;0.22;0.728;6.78;0.436;-0.324;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
041;ThreeCounties;013;clean;semi-automatic correction;11 Nov 2025;688;63.08;0;1;115;115;2.0;1.0;7.0;0.616;1;23.74;1.28;0.61;0.659;5.07;0.504;-0.353;UK;54.23107;-2.51775;330.92;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
042;DowProv;000;clean;no correction;11 Nov 2025;2621;75.14;0;1;412;412;2.0;1.0;5.0;0.548;1;53.5;1.72;0.4;0.651;8.88;0.411;-0.499;UK;54.1645;-2.027533;400;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
043;HaggBeck;001;clean;manual correction;11 Nov 2025;1659;70.58;0;1;385;389;2.11;1.0;5.0;0.503;5;22.42;1.15;0.54;0.762;10.53;0.42;-0.251;UK;54.2094;-2.1643;350;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
043;HaggBeck;004;clean;manual correction;11 Nov 2025;1095;0.0;0;1;21;20;1.67;1.0;5.0;0.62;0;219.2;0.87;0.41;0.441;1.93;0.56;-0.667;UK;54.2094;-2.1643;350;CC BY-NC-SA 4.0;UK Cave Registry. (2024). Cave survey [Creative Commons BY-NC-SA 4.0 dataset]. https://cave-registry.org.uk;
047;Seefeldhoele;000;clean;manual correction;11 Nov 2025;2240;35.71;100;1;748;899;2.78;1.0;5.0;0.399;152;4.25;0.84;0.54;0.774;17.91;0.434;-0.069;Switzerland;46.7573;7.8339;1792;CC BY-NC-SA 4.0;;
048;Banquier;000;clean;manual correction;11 Nov 2025;12838;196.36;17;1;2054;2083;2.17;1.0;5.0;0.487;30;35.66;1.96;0.18;0.876;24.93;0.462;-0.268;France;43.7831;3.3933;460;CC BY-NC-SA 4.0;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
049;Cochon;000;clean;manual correction;11 Nov 2025;4286;178.49;0;1;843;848;2.06;1.0;4.0;0.532;6;25.52;1.34;0.34;0.931;14.8;0.541;-0.307;France;43.8024;3.4196;647;CC BY-NC-SA 4.0;Karst3D Team (2019). KARST3D. OSU OREME. (Collection). DOI: 10.15148/940C2882-49F1-49DB-A97E-12303CACE752;
050;Andara;001;clean;semi-automatic correction;11 Nov 2025;16343;545.33;19;1;1833;1841;2.06;1.0;17.0;0.548;9;59.65;1.4;0.36;0.943;16.35;0.535;-0.319;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;002;clean;semi-automatic correction;11 Nov 2025;9076;446.22;69;1;1560;1566;2.05;1.0;17.0;0.575;7;40.52;1.79;0.32;0.892;15.37;0.532;-0.312;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;003;clean;semi-automatic correction;11 Nov 2025;4689;626.13;11;1;463;482;2.41;1.0;17.0;0.787;20;45.97;2.11;0.33;0.771;9.02;0.544;-0.069;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;004;clean;semi-automatic correction;11 Nov 2025;3776;1109.5;0;1;455;454;1.9;1.0;17.0;0.537;0;198.75;1.67;0.49;0.755;4.22;0.446;-0.407;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;005;clean;semi-automatic correction;11 Nov 2025;3110;1220.77;0;1;347;346;1.9;1.0;17.0;0.702;0;155.52;1.83;0.39;0.603;3.9;0.553;-0.36;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;006;clean;semi-automatic correction;11 Nov 2025;2113;313.12;39;1;343;348;2.13;1.0;17.0;0.56;6;27.1;1.73;0.35;0.862;7.82;0.48;-0.252;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;007;clean;semi-automatic correction;11 Nov 2025;1979;639.61;85;1;299;301;2.07;1.0;17.0;0.54;3;37.36;1.79;0.32;0.783;8.27;0.475;-0.325;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;008;clean;semi-automatic correction;11 Nov 2025;1000;449.49;22;1;280;279;1.85;1.0;17.0;0.619;0;83.33;2.2;0.25;0.832;3.13;0.463;-0.6;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;009;clean;semi-automatic correction;11 Nov 2025;1166;108.25;65;1;138;143;2.33;1.0;17.0;0.411;6;36.46;1.3;0.5;0.796;5.43;0.348;-0.191;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;010;clean;semi-automatic correction;11 Nov 2025;1152;73.79;48;1;121;121;2.0;1.0;17.0;0.585;1;64.04;1.25;0.67;0.691;3.66;0.528;-0.32;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
050;Andara;011;clean;semi-automatic correction;11 Nov 2025;525;212.14;5;1;94;95;2.1;1.0;17.0;0.563;2;26.27;1.34;0.58;0.657;4.12;0.43;-0.403;Spain;43.2161538;-4.7242563;1785;CC BY-NC-SA 4.0;;
