id_dataset;short_name;id_subset;status;type_of_correction;last_processing_date;total_length;total_depth;percentage_csdim;number_connected_components;number_nodes;number_edges;mean_degree;min_degree;max_degree;cv_degree;number_cycles;mean_length;cv_length;length_entropy;orientation_3d_entropy;aspl;cpd;correlation_vertex_degree;country;latitude;longitude;altitude;license;citation;thanks
004;Matienzo;018;clean;semi-automatic correction;11 Nov 2025;2521;38.15;0;1;439;441;2.03;1.0;11.0;0.542;3;16.81;0.88;0.68;0.832;13.59;0.581;-0.362;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;019;clean;semi-automatic correction;11 Nov 2025;3050;129.17;0;1;429;430;2.01;1.0;11.0;0.611;2;19.81;1.02;0.69;0.871;12.75;0.542;-0.331;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;020;clean;semi-automatic correction;11 Nov 2025;2166;83.28;0;1;388;387;1.98;1.0;11.0;0.606;0;21.67;2.5;0.19;0.847;8.58;0.591;-0.421;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;021;clean;semi-automatic correction;11 Nov 2025;2123;212.62;0;1;388;387;1.97;1.0;11.0;0.579;0;29.49;1.26;0.6;0.842;9.3;0.469;-0.502;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;022;clean;semi-automatic correction;11 Nov 2025;965;36.4;0;1;346;350;2.16;1.0;11.0;0.48;5;19.69;1.62;0.44;0.694;8.35;0.498;-0.331;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;023;clean;semi-automatic correction;11 Nov 2025;1454;33.68;0;1;345;344;1.98;1.0;11.0;0.54;0;15.99;0.81;0.79;0.853;9.07;0.571;-0.394;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;024;clean;semi-automatic correction;11 Nov 2025;3552;110.77;0;1;339;338;1.97;1.0;11.0;0.607;0;56.4;1.02;0.72;0.788;6.82;0.568;-0.372;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;025;clean;semi-automatic correction;11 Nov 2025;2449;76.75;0;1;302;301;1.97;1.0;11.0;0.633;0;33.56;0.95;0.67;0.798;8.1;0.517;-0.323;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;026;clean;semi-automatic correction;11 Nov 2025;2499;69.9;0;1;295;297;2.04;1.0;11.0;0.545;3;26.87;1.83;0.27;0.712;8.4;0.511;-0.412;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;027;clean;semi-automatic correction;11 Nov 2025;2525;144.89;0;1;270;269;1.96;1.0;11.0;0.614;0;45.91;2.6;0.11;0.834;6.73;0.504;-0.428;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;028;clean;semi-automatic correction;11 Nov 2025;1716;284.68;0;1;265;264;1.93;1.0;11.0;0.556;0;66.0;1.19;0.67;0.786;4.6;0.556;-0.412;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;029;clean;semi-automatic correction;11 Nov 2025;1574;84.96;0;1;265;264;1.97;1.0;11.0;0.625;0;23.86;1.07;0.59;0.811;7.17;0.622;-0.283;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;030;clean;semi-automatic correction;11 Nov 2025;1820;34.62;0;1;259;259;2.0;1.0;11.0;0.62;1;130.02;1.17;0.72;0.75;2.97;0.403;-0.591;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;031;clean;semi-automatic correction;11 Nov 2025;1041;15.23;0;1;238;242;2.11;1.0;11.0;0.529;5;13.02;0.85;0.79;0.749;9.81;0.431;-0.305;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;032;clean;semi-automatic correction;11 Nov 2025;1881;228.23;0;1;229;228;1.88;1.0;11.0;0.547;0;125.44;1.62;0.44;0.711;3.54;0.528;-0.429;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;033;clean;semi-automatic correction;11 Nov 2025;1092;18.65;0;1;226;231;2.15;1.0;11.0;0.514;6;15.17;1.09;0.66;0.705;7.51;0.445;-0.214;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;034;clean;semi-automatic correction;11 Nov 2025;1108;51.74;0;1;224;226;2.06;1.0;11.0;0.546;3;17.88;1.44;0.37;0.808;6.72;0.626;-0.304;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;035;clean;semi-automatic correction;11 Nov 2025;1532;194.43;0;1;223;222;1.97;1.0;11.0;0.582;0;25.13;1.15;0.61;0.808;7.76;0.572;-0.35;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;036;clean;semi-automatic correction;11 Nov 2025;2660;142.29;0;1;220;219;1.96;1.0;11.0;0.543;0;52.17;1.13;0.69;0.785;7.07;0.559;-0.355;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;037;clean;semi-automatic correction;11 Nov 2025;1137;83.77;0;1;203;205;2.07;1.0;11.0;0.561;3;20.3;0.99;0.67;0.849;6.58;0.578;-0.261;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;038;clean;semi-automatic correction;11 Nov 2025;1167;178.8;0;1;201;200;1.82;1.0;11.0;0.642;0;116.77;0.89;0.82;0.794;2.69;0.576;-0.481;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;039;clean;semi-automatic correction;11 Nov 2025;940;156.9;0;1;194;193;1.9;1.0;11.0;0.573;0;47.0;1.4;0.46;0.647;3.99;0.514;-0.429;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;040;clean;semi-automatic correction;11 Nov 2025;920;18.4;10;1;194;193;1.95;1.0;11.0;0.659;0;22.44;1.37;0.62;0.73;6.06;0.469;-0.486;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;041;clean;semi-automatic correction;11 Nov 2025;1088;47.29;0;1;176;181;2.12;1.0;11.0;0.62;6;12.81;1.83;0.21;0.737;10.49;0.496;-0.339;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;042;clean;semi-automatic correction;11 Nov 2025;906;93.73;0;1;173;172;1.88;1.0;11.0;0.547;0;60.4;1.04;0.77;0.719;3.74;0.431;-0.429;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;043;clean;semi-automatic correction;11 Nov 2025;1038;204.03;0;1;171;170;1.94;1.0;11.0;0.546;0;32.46;1.43;0.54;0.743;5.89;0.455;-0.4;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;044;clean;semi-automatic correction;11 Nov 2025;892;47.43;0;1;164;163;1.96;1.0;11.0;0.597;0;20.29;0.84;0.82;0.791;6.01;0.51;-0.424;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;046;clean;semi-automatic correction;11 Nov 2025;517;43.69;0;1;151;150;1.97;1.0;11.0;0.645;0;7.61;1.46;0.54;0.802;8.24;0.524;-0.473;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;049;clean;semi-automatic correction;11 Nov 2025;1312;24.64;0;1;139;138;1.89;1.0;11.0;0.541;0;77.23;1.37;0.58;0.586;3.95;0.42;-0.417;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;050;clean;semi-automatic correction;11 Nov 2025;953;103.46;0;1;136;135;1.94;1.0;11.0;0.57;0;30.75;0.8;0.75;0.752;5.23;0.527;-0.366;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;051;clean;semi-automatic correction;11 Nov 2025;968;305.39;0;1;135;134;1.8;1.0;11.0;0.574;0;107.62;2.31;0.3;0.694;2.6;0.611;-0.5;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;052;clean;semi-automatic correction;11 Nov 2025;635;35.3;0;1;131;130;1.92;1.0;11.0;0.531;0;27.64;1.25;0.55;0.638;4.38;0.561;-0.394;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;053;clean;semi-automatic correction;11 Nov 2025;547;32.76;0;1;130;130;2.0;1.0;11.0;0.577;1;11.17;1.15;0.62;0.713;5.77;0.502;-0.411;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;054;clean;semi-automatic correction;11 Nov 2025;570;23.57;0;1;123;122;1.96;1.0;11.0;0.616;0;10.97;0.87;0.77;0.738;7.43;0.49;-0.362;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;055;clean;semi-automatic correction;11 Nov 2025;673;24.3;0;1;122;124;2.1;1.0;11.0;0.515;3;16.03;1.03;0.66;0.753;6.09;0.407;-0.365;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;056;clean;semi-automatic correction;11 Nov 2025;656;13.1;0;1;117;116;1.83;1.0;11.0;0.562;0;59.71;0.85;0.82;0.685;2.92;0.564;-0.467;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;057;clean;semi-automatic correction;11 Nov 2025;710;41.07;0;1;108;108;2.0;1.0;11.0;0.557;1;23.67;1.82;0.34;0.606;4.79;0.449;-0.346;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;058;clean;semi-automatic correction;11 Nov 2025;796;17.91;0;1;108;108;2.0;1.0;11.0;0.522;1;66.38;0.91;0.78;0.672;3.02;0.395;-0.333;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;060;clean;semi-automatic correction;11 Nov 2025;730;49.49;0;1;104;103;1.92;1.0;11.0;0.587;0;29.22;1.18;0.64;0.732;5.04;0.407;-0.509;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;061;clean;semi-automatic correction;11 Nov 2025;1747;80.4;0;1;104;103;1.98;1.0;11.0;0.603;0;22.13;1.03;0.62;0.563;10.55;0.437;-0.435;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;062;clean;semi-automatic correction;11 Nov 2025;519;9.85;0;1;100;108;2.35;1.0;11.0;0.63;9;9.62;0.55;0.83;0.71;5.42;0.471;0.003;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
004;Matienzo;063;clean;semi-automatic correction;11 Nov 2025;630;200.7;0;1;95;94;1.94;1.0;11.0;0.639;0;21.02;1.4;0.51;0.632;4.88;0.501;-0.457;Spain;43.3067;-3.6315;293;CC BY-NC-SA 4.0;"Matienzo Caves Project Expeditions. (2025). Matienzo Cave Survey Data 1960-2025 [Dataset, Aven .3d]. Matienzo Caves Project. https://matienzocaves.org.uk/maps_photos.htm";
